2022-04-19;68429;-65946;-2483;0;-134375;;314918;-246489;1538040;-1603986;250313;-252796;;E-MINI S&P 500 STOCK INDEX
2022-04-12;62964;-65151;2187;0;-128115;;314254;-251290;1538403;-1603554;245567;-243380;;E-MINI S&P 500 STOCK INDEX
2022-04-05;-31659;20045;11614;51704;0;;294186;-325845;1518451;-1498406;253961;-242347;;E-MINI S&P 500 STOCK INDEX
2022-03-29;-50855;58322;-7467;109177;0;;286935;-337790;1541837;-1483515;239198;-246665;;E-MINI S&P 500 STOCK INDEX
2022-03-22;-54168;55533;-1365;109701;0;;284150;-338318;1528865;-1473332;244864;-246229;;E-MINI S&P 500 STOCK INDEX
2022-03-15;102201;-111881;9680;0;-214082;;378499;-276298;1818582;-1930463;263697;-254017;;E-MINI S&P 500 STOCK INDEX
2022-03-08;127653;-120684;-6969;0;-248337;;398681;-271028;1720533;-1841217;240798;-247767;;E-MINI S&P 500 STOCK INDEX
2022-03-01;161019;-154853;-6166;0;-315872;;432163;-271144;1644446;-1799299;247600;-253766;;E-MINI S&P 500 STOCK INDEX
2022-02-22;236443;-239541;3098;0;-475984;;461265;-224822;1593634;-1833175;254138;-251040;;E-MINI S&P 500 STOCK INDEX
2022-02-15;195123;-205622;10499;0;-400745;;431462;-236339;1525195;-1730817;253029;-242530;;E-MINI S&P 500 STOCK INDEX
2022-02-08;177587;-200467;22880;0;-378054;;391655;-214068;1526373;-1726840;260719;-237839;;E-MINI S&P 500 STOCK INDEX
2022-02-01;158752;-196541;37789;0;-355293;;403492;-244740;1557721;-1754262;273169;-235380;;E-MINI S&P 500 STOCK INDEX
2022-01-25;226847;-289134;62287;0;-515981;;462479;-235632;1581272;-1870406;286459;-224172;;E-MINI S&P 500 STOCK INDEX
2022-01-18;125229;-188504;63275;0;-313733;;408370;-283141;1558090;-1746594;292056;-228781;;E-MINI S&P 500 STOCK INDEX
2022-01-11;77406;-133856;56450;0;-211262;;389727;-312321;1571191;-1705047;280313;-223863;;E-MINI S&P 500 STOCK INDEX
2022-01-04;109032;-152356;43324;0;-261388;;407706;-298674;1577841;-1730197;268686;-225362;;E-MINI S&P 500 STOCK INDEX
2021-12-28;103294;-137776;34482;0;-241070;;403614;-300320;1582654;-1720430;259664;-225182;;E-MINI S&P 500 STOCK INDEX
2021-12-21;136381;-177187;40806;0;-313568;;414346;-277965;1538034;-1715221;265524;-224718;;E-MINI S&P 500 STOCK INDEX
2021-12-14;167774;-203537;35763;0;-371311;;441419;-273645;1808330;-2011867;325418;-289655;;E-MINI S&P 500 STOCK INDEX
2021-12-07;165396;-182926;17530;0;-348322;;437939;-272543;1734746;-1917672;263698;-246168;;E-MINI S&P 500 STOCK INDEX
2021-11-30;179725;-192683;12958;0;-372408;;425700;-245975;1729147;-1921830;277390;-264432;;E-MINI S&P 500 STOCK INDEX
2021-11-23;123814;-149551;25737;0;-273365;;377514;-253700;1723316;-1872867;272632;-246895;;E-MINI S&P 500 STOCK INDEX
2021-11-16;111152;-150325;39173;0;-261477;;388285;-277133;1716653;-1866978;273172;-233999;;E-MINI S&P 500 STOCK INDEX
2021-11-09;97560;-136922;39362;0;-234482;;387391;-289831;1706203;-1843125;272939;-233577;;E-MINI S&P 500 STOCK INDEX
2021-11-02;125502;-164121;38619;0;-289623;;370716;-245214;1717083;-1881204;275903;-237284;;E-MINI S&P 500 STOCK INDEX
2021-10-26;96488;-126538;30050;0;-223026;;352672;-256184;1711912;-1838450;274773;-244723;;E-MINI S&P 500 STOCK INDEX
2021-10-19;67619;-85275;17656;0;-152894;;350155;-282536;1718651;-1803926;258179;-240523;;E-MINI S&P 500 STOCK INDEX
2021-10-12;98783;-133167;34384;0;-231950;;379901;-281118;1704039;-1837206;262461;-228077;;E-MINI S&P 500 STOCK INDEX
2021-10-05;72784;-96903;24119;0;-169687;;369731;-296947;1744827;-1841730;263418;-239299;;E-MINI S&P 500 STOCK INDEX
2021-09-28;73157;-102108;28951;0;-175265;;382495;-309338;1741160;-1843268;270900;-241949;;E-MINI S&P 500 STOCK INDEX
2021-09-21;49815;-106952;57137;0;-156767;;375136;-325321;1737893;-1844845;283735;-226598;;E-MINI S&P 500 STOCK INDEX
2021-09-14;-35842;-117450;153292;0;-153292;;401492;-437334;2047705;-2165155;422141;-268849;;E-MINI S&P 500 STOCK INDEX
2021-09-07;-28365;-81404;109769;0;-109769;;417586;-445951;1930199;-2011603;360551;-250782;;E-MINI S&P 500 STOCK INDEX
2021-08-31;-28724;-92837;121561;0;-121561;;389721;-418445;1902213;-1995050;371634;-250073;;E-MINI S&P 500 STOCK INDEX
2021-08-24;14893;-126018;111125;0;-140911;;443206;-428313;1839234;-1965252;360974;-249849;;E-MINI S&P 500 STOCK INDEX
2021-08-17;27335;-102139;74804;0;-129474;;429395;-402060;1855263;-1957402;327326;-252522;;E-MINI S&P 500 STOCK INDEX
2021-08-10;23111;-100445;77334;0;-123556;;438866;-415755;1839250;-1939695;327602;-250268;;E-MINI S&P 500 STOCK INDEX
;;;;;;;;;
2021-07-27;39375;-97689;58314;0;-137064;;421612;-382237;1851215;-1948904;308790;-250476;;E-MINI S&P 500 STOCK INDEX
2021-07-20;34178;-63630;29452;0;-97808;;401083;-366905;1921007;-1984637;278656;-249204;;E-MINI S&P 500 STOCK INDEX
2021-07-13;75439;-102548;27109;0;-177987;;408065;-332626;1882685;-1985233;275000;-247891;;E-MINI S&P 500 STOCK INDEX
2021-07-06;75557;-96773;21216;0;-172330;;403183;-327626;1878439;-1975212;270515;-249299;;E-MINI S&P 500 STOCK INDEX
2021-06-29;55167;-96774;41607;0;-151941;;378762;-323595;1852086;-1948860;281581;-239974;;E-MINI S&P 500 STOCK INDEX
2021-06-22;59335;-91331;31996;0;-150666;;364240;-304905;1869036;-1960367;268915;-236919;;E-MINI S&P 500 STOCK INDEX
2021-06-15;-16663;-141945;158608;0;-158608;;395561;-412224;2164980;-2306925;414259;-255651;;E-MINI S&P 500 STOCK INDEX
2021-06-08;-14680;-135418;150098;0;-150098;;387442;-402122;1936537;-2071955;385780;-235682;;E-MINI S&P 500 STOCK INDEX
2021-06-01;-32075;-117612;149687;0;-149687;;390376;-422451;1920377;-2037989;379225;-229538;;E-MINI S&P 500 STOCK INDEX
2021-05-25;-18488;-106482;124970;0;-124970;;393620;-412108;1901593;-2008075;354906;-229936;;E-MINI S&P 500 STOCK INDEX
2021-05-18;-23191;-92452;115643;0;-115643;;356399;-379590;1857384;-1949836;342487;-226844;;E-MINI S&P 500 STOCK INDEX
2021-05-11;-36817;-45030;81847;0;-81847;;356832;-393649;1928722;-1973752;305682;-223835;;E-MINI S&P 500 STOCK INDEX
2023-04-04;-147240;156927;-9687;304167;0;;35204;-182444;1285513;-1128586;38653;-48340;;30-DAY-FEDERAL-FUNDS
2023-03-28;-168600;174033;-5433;342633;0;;62664;-231264;1454315;-1280282;33575;-39008;;30-DAY-FEDERAL-FUNDS
2023-03-21;-24352;30578;-6226;54930;0;;161900;-186252;1414738;-1384160;41466;-47692;;30-DAY-FEDERAL-FUNDS
2023-03-14;-88707;135077;-46370;223784;0;;107478;-196185;1373255;-1238178;35138;-81508;;30-DAY-FEDERAL-FUNDS
2023-03-07;-242136;255897;-13761;498033;0;;67371;-309507;1344334;-1088437;31591;-45352;;30-DAY-FEDERAL-FUNDS
2023-02-28;-171216;186936;-15720;358152;0;;156167;-327383;1517611;-1330675;34342;-50062;;30-DAY-FEDERAL-FUNDS
2023-02-21;-90024;104969;-14945;194993;0;;146386;-236410;1357910;-1252941;36925;-51870;;30-DAY-FEDERAL-FUNDS
2023-02-14;-112344;125706;-13362;238050;0;;106312;-218656;1266419;-1140713;34046;-47408;;30-DAY-FEDERAL-FUNDS
2023-02-07;-66718;77258;-10540;143976;0;;122963;-189681;1203731;-1126473;29648;-40188;;30-DAY-FEDERAL-FUNDS
2023-01-31;-20128;50487;-30359;70615;0;;185358;-205486;1435042;-1384555;34298;-64657;;30-DAY-FEDERAL-FUNDS
2023-01-24;-35830;61847;-26017;97677;0;;174466;-210296;1356289;-1294442;31773;-57790;;30-DAY-FEDERAL-FUNDS
2023-01-17;-86235;105583;-19348;191818;0;;167385;-253620;1229497;-1123914;30086;-49434;;30-DAY-FEDERAL-FUNDS
2023-01-10;-112330;129044;-16714;241374;0;;132184;-244514;1172814;-1043770;31131;-47845;;30-DAY-FEDERAL-FUNDS
2023-01-03;-108401;119440;-11039;227841;0;;97128;-205529;1033784;-914344;32892;-43931;;30-DAY-FEDERAL-FUNDS
2022-12-27;-94247;103640;-9393;197887;0;;142267;-236514;1219869;-1116229;31514;-40907;;30-DAY-FEDERAL-FUNDS
2022-12-20;-85370;92536;-7166;177906;0;;148343;-233713;1192766;-1100230;36663;-43829;;30-DAY-FEDERAL-FUNDS
2022-12-13;-73894;83130;-9236;157024;0;;121174;-195068;1087398;-1004268;34439;-43675;;30-DAY-FEDERAL-FUNDS
2022-12-06;-78867;87745;-8878;166612;0;;114699;-193566;1039303;-951558;30010;-38888;;30-DAY-FEDERAL-FUNDS
2022-11-29;-32618;42973;-10355;75591;0;;184273;-216891;1230567;-1187594;30497;-40852;;30-DAY-FEDERAL-FUNDS
2022-11-22;11556;-3260;-8296;0;-14816;;197071;-185515;1160791;-1164051;33999;-42295;;30-DAY-FEDERAL-FUNDS
2022-11-15;-26285;32822;-6537;59107;0;;149693;-175978;1124421;-1091599;38519;-45056;;30-DAY-FEDERAL-FUNDS
2022-11-08;22184;-14210;-7974;0;-36394;;169743;-147559;1087836;-1102046;33025;-40999;;30-DAY-FEDERAL-FUNDS
2022-11-01;-17005;30796;-13791;47801;0;;140920;-157925;1002689;-971893;25091;-38882;;30-DAY-FEDERAL-FUNDS
2022-10-25;72351;-64838;-7513;0;-137189;;273129;-200778;1177282;-1242120;27698;-35211;;30-DAY-FEDERAL-FUNDS
2022-10-18;29521;-20827;-8694;0;-50348;;220365;-190844;1175230;-1196057;29854;-38548;;30-DAY-FEDERAL-FUNDS
2022-10-11;888;22183;-23071;23071;0;;172327;-171439;1185073;-1162890;22805;-45876;;30-DAY-FEDERAL-FUNDS
2022-10-04;-6804;24908;-18104;31712;0;;151759;-158563;1129098;-1104190;25617;-43721;;30-DAY-FEDERAL-FUNDS
2022-09-27;102483;-86405;-16078;0;-188888;;265540;-163057;1257032;-1343437;29182;-45260;;30-DAY-FEDERAL-FUNDS
2022-09-20;24164;-17273;-6891;0;-41437;;217631;-193467;1232601;-1249874;39438;-46329;;30-DAY-FEDERAL-FUNDS
2022-09-13;47961;-33149;-14812;0;-81110;;228568;-180607;1110141;-1143290;37571;-52383;;30-DAY-FEDERAL-FUNDS
2022-09-06;18650;-9128;-9522;0;-27778;;178764;-160114;1007424;-1016552;31787;-41309;;30-DAY-FEDERAL-FUNDS
2022-08-30;84766;-78246;-6520;0;-163012;;293531;-208765;1328269;-1406515;36739;-43259;;30-DAY-FEDERAL-FUNDS
2022-08-23;102650;-96706;-5944;0;-199356;;273435;-170785;1254172;-1350878;31894;-37838;;30-DAY-FEDERAL-FUNDS
2022-08-16;88658;-93150;4492;0;-181808;;243264;-154606;1183007;-1276157;43138;-38646;;30-DAY-FEDERAL-FUNDS
2022-08-09;961;11299;-12260;12260;0;;172597;-171636;1188928;-1177629;33947;-46207;;30-DAY-FEDERAL-FUNDS
2022-08-02;-2725;14197;-11472;16922;0;;153948;-156673;1159508;-1145311;33605;-45077;;30-DAY-FEDERAL-FUNDS
2022-07-26;147168;-139549;-7619;0;-286717;;290967;-143799;1346037;-1485586;32709;-40328;;30-DAY-FEDERAL-FUNDS
2022-07-19;113578;-105032;-8546;0;-218610;;248072;-134494;1290344;-1395376;31928;-40474;;30-DAY-FEDERAL-FUNDS
2022-07-12;81055;-72132;-8923;0;-153187;;189815;-108760;1186007;-1258139;37102;-46025;;30-DAY-FEDERAL-FUNDS
2022-07-05;96186;-88543;-7643;0;-184729;;201100;-104914;1157169;-1245712;40944;-48587;;30-DAY-FEDERAL-FUNDS
2022-06-28;120582;-111402;-9180;0;-231984;;243400;-122818;1238618;-1350020;39186;-48366;;30-DAY-FEDERAL-FUNDS
2022-06-21;124421;-125477;1056;0;-249898;;231344;-106923;1151997;-1277474;43549;-42493;;30-DAY-FEDERAL-FUNDS
2022-06-14;110931;-115511;4580;0;-226442;;221596;-110665;1189101;-1304612;46737;-42157;;30-DAY-FEDERAL-FUNDS
2022-06-07;54233;-47932;-6301;0;-102165;;149853;-95620;1168089;-1216021;40470;-46771;;30-DAY-FEDERAL-FUNDS
2022-05-31;25207;-17303;-7904;0;-42510;;117407;-92200;1448066;-1465369;37077;-44981;;30-DAY-FEDERAL-FUNDS
2022-05-24;42491;-38493;-3998;0;-80984;;119202;-76711;1403144;-1441637;39289;-43287;;30-DAY-FEDERAL-FUNDS
2022-05-17;49015;-45484;-3531;0;-94499;;100043;-51028;1355889;-1401373;37674;-41205;;30-DAY-FEDERAL-FUNDS
2022-05-10;49162;-49266;104;0;-98428;;103238;-54076;1316147;-1365413;39627;-39523;;30-DAY-FEDERAL-FUNDS
2022-05-03;-55253;60532;-5279;115785;0;;24608;-79861;1332707;-1272175;32724;-38003;;30-DAY-FEDERAL-FUNDS
2022-04-26;38953;-25101;-13852;0;-64054;;153708;-114755;1628795;-1653896;30606;-44458;;30-DAY-FEDERAL-FUNDS
2022-04-19;18389;-6138;-12251;0;-24527;;168852;-150463;1583759;-1589897;36099;-48350;;30-DAY-FEDERAL-FUNDS
2022-04-12;34150;-16956;-17194;0;-51106;;174356;-140206;1584047;-1601003;30169;-47363;;30-DAY-FEDERAL-FUNDS
2022-04-05;12045;-2022;-10023;0;-14067;;175031;-162986;1551271;-1553293;32246;-42269;;30-DAY-FEDERAL-FUNDS
2022-03-29;-14406;35287;-20881;49693;0;;172450;-186856;1642231;-1606944;27817;-48698;;30-DAY-FEDERAL-FUNDS
2022-03-22;-13382;29682;-16300;43064;0;;150828;-164210;1640744;-1611062;38998;-55298;;30-DAY-FEDERAL-FUNDS
2022-03-15;-105281;120855;-15574;226136;0;;70601;-175882;1610540;-1489685;30462;-46036;;30-DAY-FEDERAL-FUNDS
2022-03-08;-138138;154041;-15903;292179;0;;46020;-184158;1561469;-1407428;26372;-42275;;30-DAY-FEDERAL-FUNDS
2022-03-01;-139272;159332;-20060;298604;0;;43149;-182421;1464992;-1305660;26323;-46383;;30-DAY-FEDERAL-FUNDS
2022-02-22;-26952;41655;-14703;68607;0;;161357;-188309;1549551;-1507896;50750;-65453;;30-DAY-FEDERAL-FUNDS
2022-02-15;22521;-3214;-19307;0;-25735;;193542;-171021;1503220;-1506434;29243;-48550;;30-DAY-FEDERAL-FUNDS
2022-02-08;28650;-16498;-12152;0;-45148;;154974;-126324;1324844;-1341342;24339;-36491;;30-DAY-FEDERAL-FUNDS
2022-02-01;32600;-9177;-23423;0;-41777;;161828;-129228;1253476;-1262653;17450;-40873;;30-DAY-FEDERAL-FUNDS
2022-01-25;49437;-26161;-23276;0;-75598;;127925;-78488;1296350;-1322511;23599;-46875;;30-DAY-FEDERAL-FUNDS
2022-01-18;-12274;34660;-22386;46934;0;;97755;-110029;1300612;-1265952;24099;-46485;;30-DAY-FEDERAL-FUNDS
2022-01-11;-67554;70020;-2466;137574;0;;57362;-124916;1236319;-1166299;33966;-36432;;30-DAY-FEDERAL-FUNDS
2022-01-04;-85291;99441;-14150;184732;0;;42380;-127671;1089969;-990528;23990;-38140;;30-DAY-FEDERAL-FUNDS
2021-12-28;-93329;107478;-14149;200807;0;;41057;-134386;1135007;-1027529;23529;-37678;;30-DAY-FEDERAL-FUNDS
2021-12-21;-89429;106598;-17169;196027;0;;44107;-133536;1131988;-1025390;21886;-39055;;30-DAY-FEDERAL-FUNDS
2021-12-14;-89312;102121;-12809;191433;0;;48959;-138271;1076381;-974260;22103;-34912;;30-DAY-FEDERAL-FUNDS
2021-12-07;-113319;119740;-6421;233059;0;;48763;-162082;1086342;-966602;22027;-28448;;30-DAY-FEDERAL-FUNDS
2021-11-30;-98478;114396;-15918;212874;0;;52431;-150909;1163989;-1049593;18288;-34206;;30-DAY-FEDERAL-FUNDS
2021-11-23;-82005;95280;-13275;177285;0;;62546;-144551;1054351;-959071;18787;-32062;;30-DAY-FEDERAL-FUNDS
2021-11-16;-65206;74839;-9633;140045;0;;58782;-123988;982458;-907619;20741;-30374;;30-DAY-FEDERAL-FUNDS
2021-11-09;-67949;77176;-9227;145125;0;;48886;-116835;943134;-865958;22753;-31980;;30-DAY-FEDERAL-FUNDS
2021-11-02;-62468;74234;-11766;136702;0;;50587;-113055;937379;-863145;23576;-35342;;30-DAY-FEDERAL-FUNDS
2021-10-26;-44591;54410;-9819;99001;0;;72575;-117166;1016206;-961796;17945;-27764;;30-DAY-FEDERAL-FUNDS
2021-10-19;-54484;65503;-11019;119987;0;;73882;-128366;945177;-879674;19058;-30077;;30-DAY-FEDERAL-FUNDS
2021-10-12;-69085;79999;-10914;149084;0;;68061;-137146;918640;-838641;20954;-31868;;30-DAY-FEDERAL-FUNDS
2021-10-05;-78348;89978;-11630;168326;0;;59841;-138189;856937;-766959;24136;-35766;;30-DAY-FEDERAL-FUNDS
2021-09-28;-86981;99062;-12081;186043;0;;57226;-144207;917366;-818304;18773;-30854;;30-DAY-FEDERAL-FUNDS
2021-09-21;-86054;95805;-9751;181859;0;;59411;-145465;852761;-756956;24091;-33842;;30-DAY-FEDERAL-FUNDS
2021-09-14;-78328;84423;-6095;162751;0;;53854;-132182;801957;-717534;24724;-30819;;30-DAY-FEDERAL-FUNDS
2021-09-07;-87939;95213;-7274;183152;0;;52327;-140266;752315;-657102;25982;-33256;;30-DAY-FEDERAL-FUNDS
2021-08-31;-100285;113476;-13191;213761;0;;51535;-151820;812652;-699176;24868;-38059;;30-DAY-FEDERAL-FUNDS
2021-08-24;-70439;84483;-14044;154922;0;;62457;-132896;788837;-704354;22378;-36422;;30-DAY-FEDERAL-FUNDS
2021-08-17;-83089;95569;-12480;178658;0;;56245;-139334;755222;-659653;22549;-35029;;30-DAY-FEDERAL-FUNDS
2021-08-10;-81715;92140;-10425;173855;0;;57143;-138858;737015;-644875;25648;-36073;;30-DAY-FEDERAL-FUNDS
2021-08-03;-96108;94180;1928;190288;0;;50309;-146417;719410;-625230;36786;-34858;;30-DAY-FEDERAL-FUNDS
2021-07-27;-126555;138816;-12261;265371;0;;58687;-185242;822091;-683275;22595;-34856;;30-DAY-FEDERAL-FUNDS
2021-07-20;-185934;196951;-11017;382885;0;;49351;-235285;829988;-633037;20586;-31603;;30-DAY-FEDERAL-FUNDS
2021-07-13;-180992;190473;-9481;371465;0;;40886;-221878;800414;-609941;24897;-34378;;30-DAY-FEDERAL-FUNDS
2021-07-06;-182471;187461;-4990;369932;0;;45200;-227671;762577;-575116;30387;-35377;;30-DAY-FEDERAL-FUNDS
2021-06-29;-200030;204108;-4078;404138;0;;35137;-235167;841077;-636969;25885;-29963;;30-DAY-FEDERAL-FUNDS
2021-06-22;-256308;259381;-3073;515689;0;;25000;-281308;856205;-596824;29216;-32289;;30-DAY-FEDERAL-FUNDS
2021-06-15;-265679;274190;-8511;539869;0;;28685;-294364;813941;-539751;23258;-31769;;30-DAY-FEDERAL-FUNDS
2021-06-08;-320917;330488;-9571;651405;0;;23915;-344832;839012;-508524;20607;-30178;;30-DAY-FEDERAL-FUNDS
2021-06-01;-297178;309334;-12156;606512;0;;21501;-318679;796543;-487209;18208;-30364;;30-DAY-FEDERAL-FUNDS
2021-05-25;-247959;257765;-9806;505724;0;;48298;-296257;861103;-603338;20062;-29868;;30-DAY-FEDERAL-FUNDS
2021-05-18;-294744;300533;-5789;595277;0;;37052;-331796;838045;-537512;25004;-30793;;30-DAY-FEDERAL-FUNDS
2021-05-11;-276630;283524;-6894;560154;0;;34706;-311336;799011;-515487;26748;-33642;;30-DAY-FEDERAL-FUNDS
2023-04-04;-647319;820938;-173619;1468257;0;;275724;-923043;3168706;-2347768;237406;-411025;;3-MONTH EURODOLLARS
2023-03-28;-629408;815499;-186091;1444907;0;;332423;-961831;3163717;-2348218;238646;-424737;;3-MONTH EURODOLLARS
2023-03-21;-637971;833869;-195898;1471840;0;;334819;-972790;3193023;-2359154;251700;-447598;;3-MONTH EURODOLLARS
2023-03-14;-661370;923873;-262503;1585243;0;;394963;-1056333;3201974;-2278101;222142;-484645;;3-MONTH EURODOLLARS
2023-03-07;-951109;1196127;-245018;2147236;0;;522777;-1473886;3865594;-2669467;254425;-499443;;3-MONTH EURODOLLARS
2023-02-28;-999055;1239351;-240296;2238406;0;;528975;-1528030;3911016;-2671665;267117;-507413;;3-MONTH EURODOLLARS
2023-02-21;-1008528;1260816;-252288;2269344;0;;561343;-1569871;3925149;-2664333;263818;-516106;;3-MONTH EURODOLLARS
2023-02-14;-1032795;1278857;-246062;2311652;0;;554623;-1587418;3925739;-2646882;289463;-535525;;3-MONTH EURODOLLARS
2023-02-07;-1034490;1275471;-240981;2309961;0;;510392;-1544882;3976727;-2701256;283945;-524926;;3-MONTH EURODOLLARS
2023-01-31;-1026275;1226679;-200404;2252954;0;;480357;-1506632;4023635;-2796956;289015;-489419;;3-MONTH EURODOLLARS
2023-01-24;-1013873;1212772;-198899;2226645;0;;522881;-1536754;4073591;-2860819;295903;-494802;;3-MONTH EURODOLLARS
2023-01-17;-1053852;1265098;-211246;2318950;0;;452273;-1506125;4061161;-2796063;299890;-511136;;3-MONTH EURODOLLARS
2023-01-10;-1055535;1258804;-203269;2314339;0;;450880;-1506415;4201292;-2942488;306594;-509863;;3-MONTH EURODOLLARS
2023-01-03;-983761;1179506;-195745;2163267;0;;497428;-1481189;4154503;-2974997;307951;-503696;;3-MONTH EURODOLLARS
2022-12-27;-990711;1182130;-191419;2172841;0;;462200;-1452911;4122980;-2940850;334337;-525756;;3-MONTH EURODOLLARS
2022-12-20;-1112283;1329716;-217433;2441999;0;;376922;-1489205;4119578;-2789862;323287;-540720;;3-MONTH EURODOLLARS
2022-12-13;-1614221;1847037;-232816;3461258;0;;534813;-2149034;5006987;-3159950;353101;-585917;;3-MONTH EURODOLLARS
2022-12-06;-1643862;1944031;-300169;3587893;0;;548998;-2192860;5041684;-3097653;353408;-653577;;3-MONTH EURODOLLARS
2022-11-29;-1709352;1952152;-242800;3661504;0;;520547;-2229899;4964242;-3012090;360091;-602891;;3-MONTH EURODOLLARS
2022-11-22;-1825295;2106088;-280793;3931383;0;;564913;-2390208;5125367;-3019279;354197;-634990;;3-MONTH EURODOLLARS
2022-11-15;-1966931;2232777;-265846;4199708;0;;559946;-2526877;5207904;-2975127;402188;-668034;;3-MONTH EURODOLLARS
2022-11-08;-2112650;2359932;-247282;4472582;0;;487273;-2599923;5471608;-3111676;485753;-733035;;3-MONTH EURODOLLARS
2022-11-01;-1950696;2217457;-266761;4168153;0;;589471;-2540167;5361762;-3144305;371189;-637950;;3-MONTH EURODOLLARS
2022-10-25;-1896658;2000719;-104061;3897377;0;;638484;-2535142;5275368;-3274649;577900;-681961;;3-MONTH EURODOLLARS
2022-10-18;-2077075;2305875;-228800;4382950;0;;657218;-2734293;5533303;-3227428;387561;-616361;;3-MONTH EURODOLLARS
2022-10-11;-2143216;2373775;-230559;4516991;0;;591090;-2734306;5639550;-3265775;411933;-642492;;3-MONTH EURODOLLARS
2022-10-04;-2087748;2343911;-256163;4431659;0;;674365;-2762113;5606961;-3263050;401184;-657347;;3-MONTH EURODOLLARS
2022-09-27;-2159775;2415330;-255555;4575105;0;;622892;-2782667;5714545;-3299215;397316;-652871;;3-MONTH EURODOLLARS
2022-09-20;-2223771;2509931;-286160;4733702;0;;556537;-2780308;5772986;-3263055;398527;-684687;;3-MONTH EURODOLLARS
2022-09-13;-2877322;3227082;-349760;6104404;0;;612295;-3489617;6777674;-3550592;415183;-764943;;3-MONTH EURODOLLARS
2022-09-06;-2782654;3146671;-364017;5929325;0;;661773;-3444427;6716597;-3569926;396477;-760494;;3-MONTH EURODOLLARS
2022-08-30;-2857402;3053630;-196228;5911032;0;;556379;-3413781;6613120;-3559490;541288;-737516;;3-MONTH EURODOLLARS
2022-08-23;-2878811;3214387;-335576;6093198;0;;484900;-3363711;6855488;-3641101;420311;-755887;;3-MONTH EURODOLLARS
2022-08-16;-2869877;3208503;-338626;6078380;0;;429027;-3298904;6835497;-3626994;434367;-772993;;3-MONTH EURODOLLARS
2022-08-09;-2885979;3205927;-319948;6091906;0;;447560;-3333539;6859412;-3653485;463734;-783682;;3-MONTH EURODOLLARS
2022-08-02;-2786683;3137692;-351009;5924375;0;;391755;-3178438;6915941;-3778249;392620;-743629;;3-MONTH EURODOLLARS
2022-07-26;-2683939;2957409;-273470;5641348;0;;397570;-3081509;6724178;-3766769;413933;-687403;;3-MONTH EURODOLLARS
2022-07-19;-2643905;2937912;-294007;5581817;0;;455567;-3099472;6735605;-3797693;413100;-707107;;3-MONTH EURODOLLARS
2022-07-12;-2724566;3025607;-301041;5750173;0;;456666;-3181232;6989571;-3963964;415361;-716402;;3-MONTH EURODOLLARS
2022-07-05;-2349151;2628720;-279569;4977871;0;;557177;-2906328;6798600;-4169880;424934;-704503;;3-MONTH EURODOLLARS
2022-06-28;-2156430;2512425;-355995;4668855;0;;588828;-2745258;6711010;-4198585;391853;-747848;;3-MONTH EURODOLLARS
2022-06-21;-1997889;2355143;-357254;4353032;0;;614934;-2612823;6554406;-4199263;400504;-757758;;3-MONTH EURODOLLARS
2022-06-14;-1854692;2223303;-368611;4077995;0;;651750;-2506442;6428169;-4204866;412783;-781394;;3-MONTH EURODOLLARS
2022-06-07;-2646502;3023490;-376988;5669992;0;;367476;-3013978;7712618;-4689128;389949;-766937;;3-MONTH EURODOLLARS
2022-05-31;-2855216;3260722;-405506;6115938;0;;332811;-3188027;7825376;-4564654;371699;-777205;;3-MONTH EURODOLLARS
2022-05-24;-2832780;3227860;-395080;6060640;0;;351909;-3184689;7877754;-4649894;384474;-779554;;3-MONTH EURODOLLARS
2022-05-17;-2874451;3300959;-426508;6175410;0;;336958;-3211409;7889274;-4588315;386384;-812892;;3-MONTH EURODOLLARS
2022-05-10;-2600587;3030504;-429917;5631091;0;;356101;-2956688;7861403;-4830899;422820;-852737;;3-MONTH EURODOLLARS
2022-05-03;-2688108;3107103;-418995;5795211;0;;357697;-3045805;7864603;-4757500;420867;-839862;;3-MONTH EURODOLLARS
2022-04-26;-2773662;3218383;-444721;5992045;0;;343005;-3116667;7952366;-4733983;439053;-883774;;3-MONTH EURODOLLARS
2022-04-19;-2556391;2993080;-436689;5549471;0;;396385;-2952776;7927105;-4934025;425506;-862195;;3-MONTH EURODOLLARS
2022-04-12;-2642188;3054192;-412004;5696380;0;;403879;-3046067;8304013;-5249821;428974;-840978;;3-MONTH EURODOLLARS
2022-04-05;-2523696;2971235;-447539;5494931;0;;415658;-2939354;8245710;-5274475;419804;-867343;;3-MONTH EURODOLLARS
2022-03-29;-2423401;2851684;-428283;5275085;0;;447292;-2870693;8166593;-5314909;431468;-859751;;3-MONTH EURODOLLARS
2022-03-22;-2656722;3074395;-417673;5731117;0;;451791;-3108513;8204977;-5130582;389102;-806775;;3-MONTH EURODOLLARS
2022-03-15;-2528477;2952797;-424320;5481274;0;;421782;-2950259;8135944;-5183147;386903;-811223;;3-MONTH EURODOLLARS
2022-03-08;-2384696;2824449;-439753;5209145;0;;514260;-2898956;8413589;-5589140;405813;-845566;;3-MONTH EURODOLLARS
2022-03-01;-2219731;2611337;-391606;4831068;0;;591420;-2811151;8313755;-5702418;411021;-802627;;3-MONTH EURODOLLARS
2022-02-22;-2382867;2830166;-447299;5213033;0;;536990;-2919857;8405647;-5575481;522154;-969453;;3-MONTH EURODOLLARS
